"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","saved_to_database","scrape_timestamp","total_scraped","total_saved","total_failed","total_skipped"
"in-91c314378f8f8fd0","indeed","https://hk.indeed.com/viewjob?jk=91c314378f8f8fd0","http://www.controlautomation.com.hk/index.php/career/#","Engineer / Assistant Engineer","control automation","HK","2025-11-17","","","","","","",False,"","","","_hr@controlautomation.com.hk","**Job Duties / Responsibilities:**


* Familiar with PLC (Step7/RSLogix5000,etc.) / DCS technologies;
* Familiar with HMI technologies (IFix / FactoryTalkViewSE / WinCC);
* Familiar with ABB S\\+ Operation and/or S\\+ Engineer will be an advantage;
* Familiar with AutoCAD and system drawings;
* Response for control engineering projects site installation, commissioning and assist project hand over;
* Take lead in any ad\\-hoc tasks when necessary.

**Requirement:**


* Degree holder in Industrial Automation/ Electrical / Computer Science Engineering or related disciplines is preferable;
* High diplomas with related solid work experience are also welcome
* 2 years of solid work experience in PLC/DCS/HMI (Control, Automation) is preferable;
* Good communication in Cantonese, Mandarin, and English;
* Work experience in the power plant or DSD would be an advantage;
* Strong sense of responsibility, self\\-motivated, good teamwork;

**Working Details:**  




* Working place – Tuen Mun
* 5 Days work

**Apply****：**



For interested applicants, please send your full CV to our Human Resources Department (cal\\_hr@controlautomation.com.hk ) for application.

  


*The information provided will be treated in strict confidence and used only for consideration of the application for relevant/similar post(s). All personal data of unsuccessful applicants will be destroyed within 6 months.*","","https://hk.indeed.com/cmp/Control-Automation","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-fccf85ff7900b521","indeed","https://hk.indeed.com/viewjob?jk=fccf85ff7900b521","https://www.ctgoodjobs.hk/jbt/09868703/indeed/9187/?utm_content=09868703&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Logistics & Transport Engineer","亞積邦租賃有限公司 AP Rentals Limited","HK","2025-11-17","fulltime","","","","","",False,"","","","","AP Rentals Limited is a member of AP Rentals Holdings Limited which is listed on the Hong Kong Stock Exchange (Stock Code: 1496\\). To cope with the expansion of our rental and sales business of CONSTRUCTION EQUIPMENT for Hong Kong, Macau and Asia Pacific markets, we are now inviting competent candidates to join us for a challenging career.
  
  

Job Description
  
  

To plan and manage daily job assignments for crane operators and drivers
  
  

To supervise the deployment, scheduling and operation of cranes, trucks \\& transport vehicles and ensure all activities are comply with the safety regulations, transport regulations and internal company policies
  
  

To develop and implement preventive and corrective maintenance program for all cranes, trucks and transport vehicles
  
  

To co\\-ordinate vehicle maintenance, repairs and procurement
  
  

To maintain accurate records of transport activities and analyze the maintenance records regularly
  
  

To prepare the annual budget for vehicle procurement \\& maintenance and control the expenses
  
  

To conduct site surveys, risk assessments and draft method statements for crane lifting and transport\\-related activities whenever necessary
  
  

To participate in ad\\-hoc projects and operational initiatives as assigned
  
  

Job Requirements
  
  

Higher Diploma holder or above in Transport Engineering, Mechanical Engineering or related disciplines
  
  

Minimum 3 years of supervisory experience in fleet management or crane operation
  
  

Strong knowledge of crane and heavy vehicle operation, maintenance \\& scheduling and related transport regulations and safety standards
  
  

Excellent leadership and communications skills and ability to work under pressure
  
  

Possess Certificate for Lifting Safety Supervisor and Certificate for Construction Safety Supervisor is an advantage
  
  

Acceptable written and spoken English \\& Chinese including Putonghua
  
  

Proficient in MS Office applications and Chinese Word Processing
  
  

Interested parties, please click Apply Now and send us your full resume, stating date available, present and expected salary.
  
  

(Applicant without stating the expected salary will not be considered)
  
  

All data collected will be used for recruitment purpose only and will be treated as strictly confidential. All unsuccessful applications will be destroyed upon completion of the selection process.
  
  

**Our website:** www.aprentalshk.com
  
  

Full\\-time,Permanent","","https://hk.indeed.com/cmp/%E4%BA%9E%E7%A9%8D%E9%82%A6%E7%A7%9F%E8%B3%83%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-Ap-Rentals-Limited","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-546cc2f6f5421727","indeed","https://hk.indeed.com/viewjob?jk=546cc2f6f5421727","https://www.ctgoodjobs.hk/jbt/09868842/indeed/9187/?utm_content=09868842&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Site Engineer","Welcome Construction Company Limited","HK","2025-11-17","fulltime","","","","","",False,"","","","","Welcome Construction Company Limited has undertaken government projects from Drainage Services Department, Civil Engineering and Development Department, Water Supplies Department and Highways Department in the past years. We specialize in roads and drainage works including construction of river channels, box culverts and pumping stations, drain laying, CCTV works, pipe lining, slope stabilization, etc.
  
  

**Duties:**  

To assist professionals in the design and supervision and the construction, contract administration, operation and maintenance of drainage system
  
  

To assist in resolution of public enquiries and complaints if relation to term maintenance contract
  
  

To maintain site record and necessary documentary works
  
  

Any other technical supports related to term maintenance contract and other contracts
  
  

**Requirements:**  

Diploma or Higher Certificate in Civil/Structural/Geotechnical/Traffic Engineering
  
  

Preferably with minimum 5 years of working experience in engineering related field field
  
  

We offer a competitive remuneration package, career advancement opportunities and fringe benefits to the right candidates. Interested parties, please send us your full resume with expected salary by clicking ""APPLY NOW"" for application.
  
  

We offer a competitive remuneration package, career advancement opportunities with fringe benefits for the right candidates. Interested parties, please send full resume with expected salary to Ms Leung by clicking ""APPLY NOW"" for application.
  
  

* All personal data collected will be used strictly for recruitment purpose only.


Full\\-time","","https://hk.indeed.com/cmp/Welcome-Construction-Company-Limited","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-d20fa76066c16d6e","indeed","https://hk.indeed.com/viewjob?jk=d20fa76066c16d6e","https://www.ctgoodjobs.hk/jbt/09868709/indeed/9187/?utm_content=09868709&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Sales Executive","亞積邦租賃有限公司 AP Rentals Limited","HK","2025-11-17","fulltime","","","","","",False,"","","","","AP Rentals Limited is a member of AP Rentals Holdings Limited which is listed on the Hong Kong Stock Exchange (Stock Code: 1496\\). To cope with the expansion of our rental and sales business of CONSTRUCTION EQUIPMENT for Hong Kong, Macau \\& Asia Pacific markets, we are now inviting competent candidates to join us for a challenging career.
  
  

Job Description
  
  

* To promote our equipment rentals with solutions to customers
* To formulate and execute sales strategies to achieve the market penetration \\& business targets
* To expand the customer base and explore sales opportunities
* To carry out sales \\& marketing program and sales demonstration
* To prepare quotations \\& sales related reports


Job Requirements
  
  

* Degree or Higher Diploma holder in any disciplines, preferably in Mechanical Engineering, Electrical Engineering or Building Service Engineering
* 1 \\- 2 years sales experience
* Experienced in preparing E\\&M drawings \\& specifications is an advantage
* Excellent command of English, Chinese \\& Putonghua
* Possess HK driving license is required
* Aggressive team player with excellent communications and presentation skills
* Candidates with technical education background will be considered as Sales Engineer
* Fresh gradurates are also welcome to apply our SALES TRAINEE program


Interested parties, please click Apply Now and send us your full resume, stating date available, present and expected salary.
  
  

(Applicant without stating the expected salary will not be considered)
  
  

All data collected will be used for recruitment purpose only and will be treated as strictly confidential. All unsuccessful applications will be destroyed upon completion of the selection process.
  
  

**Our website:** www.aprentalshk.com
  
  

Full\\-time,Permanent","","https://hk.indeed.com/cmp/%E4%BA%9E%E7%A9%8D%E9%82%A6%E7%A7%9F%E8%B3%83%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-Ap-Rentals-Limited","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-6a37669c84e0592c","indeed","https://hk.indeed.com/viewjob?jk=6a37669c84e0592c","https://www.ctgoodjobs.hk/jbt/09868730/indeed/9187/?utm_content=09868730&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Service Engineer","亞積邦租賃有限公司 AP Rentals Limited","HK","2025-11-17","fulltime","","","","","",False,"","","","","AP Rentals Limited is a member of AP Rentals Holdings Limited which is listed on the Hong Kong Stock Exchange (Stock Code: 1496\\). To cope with the expansion of our rental and sales business of CONSTRUCTION EQUIPMENT for Hong Kong, Macau and Asia Pacific markets, we are now inviting competent candidates to join us for a challenging career.
  
  

Job Description
  
  

* To be responsible for equipment service inspection, machines trouble shooting and claims reports preparation related issues
* To tackle technical problems and carry out fault investigation
* To assist daily workshop operation and housekeeping
* To communicate with internal parties for parts \\& material procurement \\& transportation arrangement
* To participate in ad\\-hoc projects as assigned


Job Requirements
  
  

* Higher Diploma holder or above in Mechanical or Electrical related disciplines
* Minimum 5 years' technical experience in workshop \\& construction sites
* Self\\-motivated, responsible and able to work under pressure
* Team player with good communication skills
* Acceptable written and spoken English \\& Chinese including Putonghua
* Knowledge in MS Office, i.e. Word, Excel, PowerPoint and Chinese Word Processing
* Candidates with less experience will be considered as Assistant Service Engineer


Interested parties, please click Apply Now and send us your full resume, stating date available, present and expected salary.
  
  

(Applicant without stating the expected salary will not be considered)
  
  

All data collected will be used for recruitment purpose only and will be treated as strictly confidential. All unsuccessful applications will be destroyed upon completion of the selection process.
  
  

**Our website:** www.aprentalshk.com
  
  

Full\\-time,Permanent","","https://hk.indeed.com/cmp/%E4%BA%9E%E7%A9%8D%E9%82%A6%E7%A7%9F%E8%B3%83%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-Ap-Rentals-Limited","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-3dcb4b758590f2e1","indeed","https://hk.indeed.com/viewjob?jk=3dcb4b758590f2e1","https://www.ctgoodjobs.hk/jbt/09867151/indeed/9187/?utm_content=09867151&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","SALES ENGINEER - E&M engineering / leisure water system / building construction (Kwun Tong/5 days)","JPC TEXSON LTD","HK","2025-11-17","fulltime","","","","","",False,"","","","","Hong Kong \\- Shenzhen \\- Guangzhou \\- Shanghai \\- Beijing
  
  

JPC Texson Ltd, established since 1990, is a Hong Kong and China licensed Employment Consulting firm, specializes in Headhunting and Recruiting Services for companies in Hong Kong and China. We have offices in Hong Kong, Shenzhen, Guangzhou, Shanghai and Beijing.
  
  

Company Overview
  
  

Established for over 40 years, our company is a trusted leader in Hong Kong’s leisure and wellness water systems industry
  
  

Specializing in swimming pools, water features, musical fountains, water parks, spa facilities, artificial waterfalls, health clubs, and ice skating rinks
  
  

Services include planning and design, equipment supply and installation, and ongoing maintenance and technical support
  
  

Clients include government departments, property developers, hotels, clubhouses, spa operators, design consultants, and direct customers
  
  

Renowned for quality, reliability, and innovation, with a supportive team culture and stable environment for career growth
  
  

Role Summary
  
  

This is a client‑facing role that combines sales and technical expertise.
  
  

You will drive business growth by engaging with clients, preparing proposals, and coordinating solutions that meet customer needs in the leisure and wellness water systems industry.
  
  

Key Responsibilities
  
  

Report directly to the Sales \\& Project Manager
  
  

Develop and maintain strong relationships with clients, consultants, and key stakeholders
  
  

Identify new business opportunities and support tender bidding for projects across Hong Kong
  
  

Prepare and deliver sales proposals, quotations, and promotional materials with technical accuracy
  
  

Collaborate with internal teams to design solutions and present proposals to clients
  
  

Provide technical advice and coordinate with engineers on design and build documentation
  
  

Support project management to ensure client satisfaction and successful delivery
  
  

Ideal Candidate Profile
  
  

Tertiary education in Engineering, Building Services, E\\&M Engineering, or related disciplines
  
  

Minimum 2 years’ experience in sales, business development, or client‑facing roles within building services, E\\&M, construction, or engineering
  
  

Experience in water‑related systems (spas, swimming pools, fountains) is a strong advantage
  
  

Strong communication, presentation, and negotiation skills with a solution‑oriented mindset
  
  

Ability to balance technical input with commercial awareness to meet client expectations
  
  

What We Offer
  
  

5‑day work week
  
  

14 days annual leave
  
  

No travel required
  
  

Medical insurance
  
  

A friendly, supportive, and balanced work culture
  
  

A stable company with a long history and solid reputation in the industry
  
  

**TO APPLY for this job or similar jobs :**  

For secure and confidential job application, please click the below link to get our email address.
  
  

http://jpc.hk/confidential\\_apply.htm
  
  

JPC Recruiting Services was established in 1990\\.
  
  

We provide free job hunting services to job seekers.
  
  

To speed up our process, please do NOT send us download links.
  
  

Personal data provided by job applicants will be used for recruitment purpose only.
  
  

Your privacy is guaranteed. We will never give out, lease, or sell your personal information.
  
  

Full\\-time,Permanent","","https://hk.indeed.com/cmp/Jpc-Texson-Ltd","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/833b8d134ec4b2e1983677ef78150175","https://www.jpc.hk","Hong Kong","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-9fb100c6901da842","indeed","https://hk.indeed.com/viewjob?jk=9fb100c6901da842","https://www.ctgoodjobs.hk/jbt/09862466/indeed/9187/?utm_content=09862466&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","AI Engineer / Senior AI Engineer (4 - 5 openings) | Leading ICT, Prestige FSI","Venturenix Limited","HK","2025-11-17","fulltime","","","","","",False,"","","","","We are helping 2 clients to look for AI and Senior AI Engineers.
  
A leading ICT company and a prestige Financial institutions are looking for 4 \\- 5 AI engineers / Senior AI Engineers.
  
Our team is passionate about building intelligent applications that transform industries. If you love solving complex problems and creating impactful AI\\-driven products, we want you on our team!
  
  

**Responsibilities:**  

Design, develop, and deploy AI\\-powered applications end\\-to\\-end.
  
  

Work on automation workflows , AI integrations , and custom solutions using cutting\\-edge tools.
  
  

Collaborate with cross\\-functional teams to deliver scalable, high\\-performance AI systems.
  
  

Explore and implement LLM frameworks , prompt engineering , and workflow orchestration .
  
  

Who We’re Looking For Junior AI Engineer (0–1 years) \\- 2 openings
  
  

**Education:** Bachelor’s in Computer Science, Computer Engineering, AI, or related discipline.
  
  

**Academic Excellence:** GPA 3\\.2 or above .
  
  

Strong experience in hackathons , coding contests , or building AI apps during university.
  
  

Proficient in Python and familiar with AI frameworks. Senior AI Engineer (2–5 years) \\- 2 \\- 3 openings
  
  

Proven experience in AI application development and automation workflows .
  
  

Hands\\-on with Dify , n8n , LangChain , LangGraph , and Python .
  
  

Strong skills in JavaScript / Node.js for building full\\-stack apps integrated with AI.
  
  

Ability to deliver end\\-to\\-end AI solutions from concept to deployment.
  
Preferred Skills for All Roles
  
  

Experience with LLM\\-based applications , prompt engineering , and API integrations .
  
  

Familiarity with cloud platforms (AWS, Azure, GCP) and DevOps practices .
  
  

Strong problem\\-solving mindset and ability to work in fast\\-paced environments.
  
  

Good communications in Cantonese and English.
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Venturenix-Limited","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1e7cb63c2fdd0ea21554eaa885cadc8f","","Hong Kong","11 to 50","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-33bb64ca714f26dc","indeed","https://hk.indeed.com/viewjob?jk=33bb64ca714f26dc","https://www.ctgoodjobs.hk/jbt/09862432/indeed/9187/?utm_content=09862432&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Software Engineer","iASPEC Services Ltd","HK","2025-11-17","fulltime","","","","","",False,"","","","","**Responsibilities:**  

Engage in software design and development work using object\\-oriented programming languages, for the implementation of software products in Fin\\-tech, Identity Management, Digital Signature area and serve our large enterprise customer in Finance, Healthcare and Public sectors;
  
  

Participate in definition, design, development, and deployment phases of software products and systems development projects
  
  

**Qualifications:**  

Relevant education background in either Information Technology, Mathematics, Physics, Statistics and Science, Computer Science, and Engineering disciplines
  
  

Knowledge and Experience of Software development in Java/J2EE is preferred, candidate with knowledge of other Object\\-Oriented Programming Language is also considered
  
  

Knowledge and Experience of Database programming and the SQL language is preferred
  
  

Candidate having good Analytic \\& Logical Thinking Skill, and basic programming concept will be considered. On job training can be provided for candidate with lesser programming experience.
  
  

High sense of Responsibility and Commitment to excellence
  
  

Good interpersonal skills and a team player.
  
  

**Working Location :** Hong Kong Science Park, Shatin
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Iaspec-Services-Ltd","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-1d7a6bffada560df","indeed","https://hk.indeed.com/viewjob?jk=1d7a6bffada560df","https://www.ctgoodjobs.hk/jbt/09862374/indeed/9187/?utm_content=09862374&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Senior Structural Engineer","David S. K. Au & Associates Ltd","HK","2025-11-17","fulltime","","","","","",False,"","","","","**Requirements:**  

Degree in Civil / Structural Engineering or equivalent
  
  

Corporate Membership of HKIE (Structural or Civil)
  
  

Minimum 5 years post qualification experiences in structural engineering design and practice, among which at least 2 years should be in preparing processing building submissions
  
  

Preferred with recent experience in processing / scrutinizing plans and submission under the BO and updated knowledge of the statutory practice in the scrutiny of plans by the BD
  
We offer an attractive remuneration package, benefits and career advancement opportunities. If you are interested in joining us, please send your full resume with expected salary and availability to Human Resources Department by email to \\[email redacted, apply via Company website] / click “Quick Apply” button.
  
  

Applicants who do not hear from us within eight weeks should consider their applications unsuccessful. All information collected will be used for employment only and will be destroyed 6 months after the interview.
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/David-S.-K.-Au-&-Associates-Ltd","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
"in-04e101a2d44cb2c4","indeed","https://hk.indeed.com/viewjob?jk=04e101a2d44cb2c4","https://www.ctgoodjobs.hk/jbt/09862455/indeed/9187/?utm_content=09862455&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Technical Engineer","Edvance Technology (Hong Kong) Limited","HK","2025-11-17","fulltime","","","","","",False,"","","","","Job Responsibilities
  
  

Work with senior staff on project delivery and support tasks
  
  

Pick up cybersecurity skillsets and contribute to team efforts
  
  

**Focus on one of three primary domains:**  

Network Security
  
  

Application \\& Data Security
  
  

Identity \\& Access Management
  
Job Requirements
  
  

Keen interest to broaden skills in IT and Cybersecurity
  
  

Degree in Information Technology / Computer Science / Engineering or equivalent
  
  

Open\\-minded and innovative, think outside\\-the\\-box!
  
  

Good communication skills and a positive can\\-do attitude is!
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Edvance-Technology-(hong-Kong)-Limited","","","","","","","","","","","","","Unknown","20251117_184504",100,79,0,21
