"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","saved_to_database","scrape_timestamp","total_scraped","total_saved","total_failed","total_skipped"
"in-064b59faecf110f6","indeed","https://hk.indeed.com/viewjob?jk=064b59faecf110f6","https://jobs.smartrecruiters.com/DataIntellect/744000093465904-graduate-stem-developer-january-2026-start-","Graduate STEM Developer (January 2026 start)","Data Intellect","HK","2025-11-13","fulltime","","","","","",False,"","","","","**Company Description**  

Every question matters, every pathway, direction, thought process and conversation. Because every challenge makes us stronger, more knowledgeable, more determined and more valuable to our clients.


We’re not big on egos and we’re not for the faint hearted. We stand for camaraderie, collaboration and change.

*Welcome to* ***Data Intellect****.*

*Challenge Accepted.*

 **Job Description** **Data Intellect Graduate Academy \\- Start Your Tech Journey Today \\- Start Date Monday 12th January 2026**

**Are you passionate about technology and eager to kickstart your career in the exciting world of software development?** Data Intellect is searching for bright, driven graduates like you to join our innovative team!

**What We Offer:**

* **No prior experience? No problem!** Our comprehensive 3\\-month training program held at our Belfast headquarters combines guided learning, hands\\-on work experience and personalised career guidance to equip you with the skills and knowledge needed to excel as a Financial Software Developer, even without prior experience. You will join an intake of other like\\-minded Graduates, all starting on a level playing field!
* **Become a kdb\\+ expert!** You'll dive deep into the world of Q programming language and kdb\\+ time series database, developed by KX Systems. This specialized knowledge will set you apart when working with world\\-leading investment banks and hedge funds to capture, store, analyse and visualise huge volumes of data.
* **Travel internationally working with the biggest names in Finance!** Once you've completed your training, exciting opportunities await! You'll have the opportunity to collaborate with world leading investment banks and hedge funds in major financial hubs like London, New York, Hong Kong, Singapore and Toronto.
* **A supportive and collaborative environment:** At Data Intellect, you'll join a close\\-knit community of passionate problem\\-solvers who believe in teamwork, continuous learning, and celebrating each other's successes.
* **Excellent benefits package:** We offer a competitive starting salary of HK$27,000 per month, rising to HK$29,000 p/m after passing probation, along with other benefits such as pension, healthcare, flexible holiday allowance, continuous learning opportunities and exciting social events.

  

**Qualifications** **Who We're Looking For:**

* Minimum **3\\.5 GPA** Bachelor's degree in any **STEM** related field.
* Strong communicators, both written and verbal.
* Problem solvers eager to learn and grow.
* Team players with a collaborative spirit.
* Detail\\-oriented with a ""can\\-do"" attitude.
* Coding experience is a bonus but not essential
* **Must** be willing travel to our HQ in Belfast, Northern Ireland, for approx. 6\\-8 weeks for in\\-person training\\*
* **Must** **be available to start on Monday 12th January 2026**
* Travel costs and accommodation during training covered by the company


\\*\\*Please note we cannot offer visa sponsorship for this role.

 **Additional Information** **Who We Are:**


Simply put – we turn big data problems into smart data solutions

**Data Intellect** is a specialist data and technology consultancy with deep roots in capital markets. We build high\\-performance systems that power trading, risk, and analytics for some of the world’s most demanding clients. Our expertise spans kdb\\+, data engineering, regulatory tech, and enterprise platforms and we’re growing fast.


Our Application Process:

* **Screening Call:** A friendly chat with our Talent Team to get to know you better (approx. 20\\-30 minutes).
* **Online Assessment:** A chance charge your problem solving skills and showcase your talent
* **Feedback and Decision:** You'll receive constructive feedback, and if successful, there will be a job offer coming your way!


Please note, we cannot offer visa sponsorship for this position.

**Fair employment and equal opportunities**


Data Intellect is an equal opportunity employer, committed to inclusion and diversity.


If you have a disability, accommodations are available on request throughout the assessment and selection processes.

**Ready to accept the challenge?**


Apply now.","","https://hk.indeed.com/cmp/Data-Intellect","","","","","","","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-1377ca210cb9e341","indeed","https://hk.indeed.com/viewjob?jk=1377ca210cb9e341","https://milliontech.com/careers/#acceluid47b353e92","Associate Business Analyst (Software Development and Implementation)","Million Tech","KOW, HK","2025-11-13","","","","","","",False,"","","","hr@milliontech.com","#### **Million Tech** **is specialized in providing effective and innovative IT solutions and services. We have been serving a wide spectrum of customers in Hong Kong for over 30 years and have more than 100 staff.****People** **are important stakeholders in our business. We are keen on developing the individual strength and potential of each teammate. We are dedicated to maintain a positive and cooperative workspace to create values and make a difference together.**


  
Associate Business Analyst (Software Development and Implementation)
  
Employer Ref. No.: CW\\-ABA


**Responsibilities:**


* Participate in IT system implementation projects and system maintenance \\& support services for customers in enterprises and government departments.  

See our website to know more about our services: https://milliontech.com/mtenterprise/
* Capture requirement from business users and IT staff
* Participate in system testing to ensure deliverables meet business needs
* Monitor testing progress and resolve issues with different related parties
* Coordinate project activities for smooth project execution
* Deliver various project documentations


**Requirements:**


* Higher Diploma / Degree holder in Business, Computer Science, Information Systems, Information Technology, Electronic and Computer Engineering, Enterprise Information Systems, Mathematics, Physics or related disciplines
* Self\\-initiative, fast learner, responsible and work independently with minimum supervision
* At least 1 year of related working experience on software implementation project, customer communication, presentation and writing
* Proficiency in Cantonese and written English
* Familiar with Excel, Word and PowerPoint is an advantage
* Fresh graduates are welcome

  
**We offer 5 days work, 12\\-18 days annual leave, medical scheme, health incentive program, attractive remuneration package \\& bonus scheme. Interested parties please quote Employer Ref. No. and send detailed resume with CURRENT \\& EXPECTED SALARIES and AVAILABLE DATE to hr@milliontech.com.**","","https://hk.indeed.com/cmp/Million-Tech","","https://milliontech.com/","","","","","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-b9ce8aea53da22f5","indeed","https://hk.indeed.com/viewjob?jk=b9ce8aea53da22f5","https://careers.cathaypacific.com/en/careers/jobs/hong-kong/senior-mobile-developer-full-stack-typescript-senior-developer-ioc-28943","Senior Mobile Developer (Full stack Typescript Senior Developer) IOC","Cathay Pacific","HK","2025-11-13","","","","","","",False,"","","","","Cathay Pacific
Digital \\& Information Technology
Information Technology Department
Permanent
Hong Kong SAR (China)
Application deadline: 27 Nov 2025
**Role Introduction**
---------------------

**Reports to:** Solution Lead



Join Cathay as a Senior Mobile Developer in our Information Technology in our Information Technology Department. You will be responsible for building reliable, secure and highly\\-scalable IT systems for complex business problems by understanding and translating user needs into business and technical requirements and collaborating with crucial stakeholders to design, develop, test, integrate and implement these solutions.



Thrive in a dynamic and agile environment that embraces AI and cutting\\-edge technologies. Our culture fosters teamwork and progressive thinking, while our internal mobility program offers diverse career opportunities.



Leverage your expertise in mobile application development in the Integrated Operations Centre (IOC) solution team, ensuring we deliver on our brand promise and drive organizational success together with our wide\\-reaching IOC team.

**Key Responsibilities**
------------------------

* Collaborate with business users, internal technology teams and external vendors to identify fit\\-for\\-purpose, reliable, secure and highly\\-scalable IT solutions to complex business problems
* Analyze and translate user needs into business and technical requirements, design, develop and ensure smooth implementation through collaboration with business and IT stakeholders
* Participate in Scrum activities as Senior Developer/ Technical Lead
* Work independently during programme and project execution to ensure successful, on\\-time delivery by anticipating dependencies and impediments, prioritizing tasks, making trade\\-offs between business needs and constraints and managing work time efficiently
* Facilitate collaboration with cross\\-functional stakeholders through clear communication and documentation
* Plan, prioritize and deliver systems enhancements and bug fixes
* Provide Level 2 and 3 support, troubleshoot production systems and services
* Design, build, test and deploy mobile/web application and/or prototype following best practices
* Work closely with technical leads and architects to architect and develop the best technical design and approach for web/mobile applications
* Collaborate with other IT domains to drive innovation

**Requirements**
----------------

* Minimum 5 years of IT experience across entire software development lifecycle for delivery of complex software solutions
* Bachelor’s (or equivalent education qualifications) in Computer Science, Computer Engineering, or related disciplines
* Solid hands\\-on experience with web / mobile application development using modern technologies, e.g. React Native, React, and NodeJS in a containerized environments like Openshift and Docker, cloud platforms such as AWS and Azure
* Proficiency in Redis, MongoDB, PostgreSQL, and message queue systems (e.g. IBMMQ, BullMQ)
* Experience designing and implementing real\\-time communication systems using protocols like Websocket
* Strong commitment to architectural simplicity and clean, readable, and highly maintainable code
* Advanced expertise in software development methodologies – Agile and DevOps is a must
* Well organized, thrive in a sense\\-of\\-urgency environment, leverage best practices, and most importantly, innovate through any problem with a can\\-do attitude
* Excellent interpersonal and communication skills, strong verbal and written presentation skills, with ability to interact professionally with diverse groups of stakeholders. Well\\-developed analytical, problem\\-solving, and decision\\-making skills, leveraging both logic and creativity
* Knowledge in security and compliance practices and technologies, airline knowledge would be a plus

**Personal \\& Application Information**
---------------------------------------


Cathay Pacific is an Equal Opportunities Employer. Personal data provided by job applicants will be used strictly in accordance with our Applicant Personal Information Collection Statement and for recruitment purposes only. Candidates not notified within eight weeks may consider their application unsuccessful. We keep records of your data for no longer than is necessary for the purpose for which we obtained them and any other permitted linked purposes. If your application is unsuccessful, we will keep your details on file for as long as is necessary to process your application or for the purposes of further job opportunities if you agree to such longer periods.","","https://hk.indeed.com/cmp/Cathay-Pacific","","https://www.cathaypacific.com","Hong Kong, HK","10,000+","more than $10B (USD)","","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-81fedb3ddee1f5ff","indeed","https://hk.indeed.com/viewjob?jk=81fedb3ddee1f5ff","https://careers.mtr.com.hk/careersection/mtr_external/jobdetail.ftl?job=90674&lang=en","Senior Application Developer - IT Business Solutions - EAMS","MTR 港鐵","HK","2025-11-13","fulltime","","","","","",False,"","","","","Senior Application Developer \\- IT Business Solutions \\- EAMS (Ref: 250000YF)  

**Responsibilities**

* Design, build and test of system solutions for the Enterprise Asset Management System (EAMS) project
* Liaise with internal users to gather and analyse business requirements as well as developing functional design specifications and data conversion design specifications to ensure effective system solutions coping with the business growth
* Develop and validate proof\\-of\\-concepts and prototypes as well as reviewing and validating functional design for the solutions
* Perform all data conversion and testing activities including the support of UAT and the execution of the mock data conversion and cutover activities in the Enterprise Asset Management System (EAMS) implementation project
* Review deliverables created by Implementation vendor or programmer and ensure the implemented solution meets user requirements
* Review deliverables and provide feedback(s) to outcome of design/build/configured Asset Management system
* Report progress of work, issues \\& risks to project management team on timely manner
* Identify issues and risks and take actions accordingly
* Manage progress of work performed by vendor or programmer
* Provide technical support and troubleshooting for end users to resolve any problems
  

**Requirements**

* Degree in Computer Science / Information Technology or a related discipline
* A minimum of 4 years’ relevant experience, of which 1 year should be at supervisory level with exposure in large scale Enterprise Asset


Management System implementation
* Experience in a broad range of technology domains, including exposure in the asset management domain (Railway or non\\-Railway)
* Prior experience in Enterprise Asset Management software (packaged or be\\-spoke) is an advantage
* Prior experience in data loading and testing for Enterprise Asset Management software (packaged or be\\-spoke) is an advantage
* Prior experience in design, implementation and support experience of the followings is an advantage:
	+ IBM Maximo Manage, including Asset Configuration Manager(ACM)
	+ MxLoader
	+ IBM DB2
* Strong analytical, problem\\-solving and communication skills with the ability to translate users’ needs into technical requirements with practical recommendations and innovative ideas
* Self\\-motivated, good team\\-player, good analytical skills, and good communication skills with the ability to work independently
* Excellent command of both written and spoken English and Chinese (including Mandarin)

**Remarks**

* Appointment will be made on two\\-year renewable contract terms

**Applications**


You are invited to apply online via http://www.mtr.com.hk/mtr\\_job\\_en or send in your CV stating the position (with reference number) you are applying for by mail to Human Resource Management Department, MTR Corporation, G.P.O. Box 9916, Hong Kong on or before 27 November 2025\\.  

For other job openings, please visit MTR Corporation's website for more details.  

All information provided by applicants will be treated in strict confidence and used for recruitment purpose only. All personal data of unsuccessful applicants will be retained for 12 months for future recruitment purpose and will then be destroyed.

  

**Primary Location****:** Hong Kong**Schedule****:** Full\\-time**Job Posting****:** 13/Nov/25, 1:15:42 AM**Closing Date****:** 27/Nov/25, 9:59:00 AM
Job Number: 250000YF","","https://hk.indeed.com/cmp/Mtr-%E6%B8%AF%E9%90%B5","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b91de3c0ca4c191ed8b3a352c8749834","http://www.mtr.com.hk/ch/customer/main/index.html","Kowloon, HK","10,000+","$5B to $10B (USD)","","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-0853738aa4bd290a","indeed","https://hk.indeed.com/viewjob?jk=0853738aa4bd290a","https://hdid.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/3451","SDET Automation Engineer for Equity Trading Platform","Jefferies LLC","HK","2025-11-13","fulltime","","","","","",False,"","","","","As part of the Global Equities Front Office technology team, an opportunity exists to build/extend an automated testing framework used to validate several Cash Equities Trading platforms.


Working as part of a small team, the role will cover the implementation of a framework which will allow the automation of system/regression, regulatory and volume testing requirements for local platforms, and working collaboratively with colleagues overseas to implement more widely


The candidate will require demonstrable experience implementing automated testing frameworks within a front office environment. The framework is primarily developed in Python; experience with mutli\\-threading programming with Python an advantage.


**Key Responsibilities \\& Tasks:**

* Working alongside Front Office development and QA teams to extend/manage the framework
	+ Capture and understand how to interface/integrate with the individual platforms
	+ Plan and develop new features requested by the business
	+ Manage priorities in cooperation with the development leads for each platform and colleagues overseas
* Assist the Global QA teams in the use of the testing framework
* Document usage of the testing framework

**Qualifications/ Experience:**

* Extensive experience with Python (3\\.x), including multi\\-threading and performance tuning
* Knowledge / Experience of implement software using the FIX protocol
* Knowledge / Experience of implement software using Java (Spring framework)
* Knowledge of the cash equities trading area including European market structure is also required.
* Knowledge / Experience of BDD techniques, experience with Cucumber, JIRA, Bamboo and/or Jenkins is an advantage
* Experience with Unix or Linux scripting
* Experience with testing frameworks, including Agile Development Techniques, Unit/System Testing and Performance Testing
* Basic database query (SQL) experience
* Experience with C\\+\\+ include templates and generics an advantage

**Additional Skills:**

* Must be able to perform well under pressure and deliver to tight deadlines
* Collaborative and adaptable. Be able to work closely with colleagues sharing ideas, then implement.
* Experience working on several concurrent streams of development
* A good communicator; with the ability to present to audiences at different levels
* A natural problem solver with good diagnostics skills
* Strong desire to learn and apply learnt knowledge / skills
* Service\\-oriented","Banks And Financial Services","https://hk.indeed.com/cmp/Jefferies-LLC","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/37c6ad1daa9a545ebdbca2cbc600dcf2","http://www.jefferies.com/","New York, NY","10,000+","more than $10B (USD)","","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-8c3f16571eab2da5","indeed","https://hk.indeed.com/viewjob?jk=8c3f16571eab2da5","https://zoolatech.com/vacancies/software-engineer-net-java-other-central-europe-222355-1.html","Software Engineer","Zoolatech","Central, HKI, HK","2025-11-12","","","","","","",False,"","","","","**OVERVIEW**
RESPONSIBILITIES
REQUIREMENTS
Join a leading U.S. fashion and e\\-commerce company serving millions of customers daily across digital and in\\-store channels. Our engineering teams build and scale cloud\\-native, event\\-driven platforms that power real\\-time product, order, and customer experiences.


You’ll work with modern technologies \\- AWS, Kubernetes, Kafka, and Terraform \\- in a collaborative environment that values clean architecture, automation, and continuous improvement. The Software Engineer will be responsible for building mission\\-critical Integrations between source data Mirakl market place product data providers and internal systems.


* Design and implement durable execution workflows using http://Temporal.io in Java (or .NET).
* Develop and maintain orchestration layers for distributed data and API integrations.
* Build and maintain CI/CD pipelines and apply DevOps best practices.
* Design, deploy, and monitor microservices in AWS using Kubernetes and Docker.
* Implement and optimize Kafka\\-based messaging pipelines for real\\-time data processing.
* Collaborate with QA and DevOps to ensure performance, scalability, and fault tolerance.
* Use and enhance testing frameworks such as Cucumber, Gherkin, and Artillery.
* Participate in design and code reviews, mentoring peers on quality and architecture standards.


* 5\\+ years of experience in backend or full\\-stack software engineering.
* Strong proficiency in Java or .NET.
* Production experience using http://Temporal.io for workflow orchestration.
* Hands\\-on experience with Kafka, Kubernetes, and AWS.
* Familiarity with Terraform and CI/CD automation.
* Good English and communication skills.


Location:


Other, Central Europe
Seniority:


Middle
Technologies:


.Net, Java
Benefits:


* **Paid Vacation**
* **Sick Days**
* **Floating Holidays**
* **Sport/Insurance Compensation**
* **English Classes**
* **Charity**
* **Training Compensation**","","https://hk.indeed.com/cmp/Zoolatech","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bb445447282690f31e0a9991f3ccd74a","http://zoolatech.com","USA
2100 Geng Road, Suite 210
Palo Alto, CA 94303

","201 to 500","$25M to $100M (USD)","We are an IT company that combines an extensive technology stack, flexibility, and charity projects. We are free from bureaucracy, and we share the idea of digital transformation.","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-78aea61fa34eb3b4","indeed","https://hk.indeed.com/viewjob?jk=78aea61fa34eb3b4","http://hk.indeed.com/job/web-app-developer-interactive-stories-78aea61fa34eb3b4","Web App Developer - Interactive Stories","","HK","2025-11-12","contract","","","","","",True,"","","","","**Web App Developer \\- Interactive Stories**

**StarRain Games**

Our team is start\\-up developing an all\\-in\\-1 web platform that empowers writers to create, edit, and publish interactive story games. Our goal is to transform a traditionally team\\-driven process into something a **single creator** can accomplish by seamlessly integrating powerful **AI tools**.

**What You’ll Do:**

* Develop a robust **web application** from the ground up
* Integrate **AI APIs and services** into web\\-based platform
* Collaborate with **project leaders and cross\\-functional teams** to deliver high\\-quality solutions
* Write **clean, maintainable code** and document both code and development processes clearly
* Contribute to an open, positive, and innovative work culture

**What We’re Looking For:**

* **Experience in web application development** (JavaScript, React, Vue, or similar frameworks)
* Solid understanding and hands\\-on experience with **AI integration** (e.g., OpenAI, Stable Diffusion, chatbots, AI agents, etc.)
* Strong communication and a proactive mindset
* Ability to work independently and as part of a collaborative team

**Why Join Us?**

* **Flexible hybrid working days** and a healthy **work\\-life balance**
* A welcoming and **friendly team culture**
* Building an innovative product for gaming

**Ready to build the future of interactive storytelling with us?**

Job Type: Contract  
Contract length: 12 months

Pay: $18,000\\.00 \\- $25,000\\.00 per month

Benefits:

* Contract renewal

Work Location: Hybrid remote in Hong Kong","","https://hk.indeed.comNone","","","","","","","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-258c9c42d3fbada6","indeed","https://hk.indeed.com/viewjob?jk=258c9c42d3fbada6","https://zoolatech.com/vacancies/senior-staff-backend-engineer-golang-go-other-central-europe-221468-2.html","Senior/Staff Backend Engineer (Golang)","Zoolatech","Central, HKI, HK","2025-11-11","","","","","","",False,"","","","","**OVERVIEW**
RESPONSIBILITIES
REQUIREMENTS
Join the engineering team behind one of the world’s leading meal\\-kit delivery platforms, building and maintaining the core systems that power millions of customer experiences.


As part of the **Consumer Core** domain, you’ll join the **Model Deprecation Squad** — a cross\\-functional team dedicated to **modernizing legacy systems, improving data consistency, and resolving complex technical challenges** across multiple product teams.


The squad operates as an internal task force, stepping in to debug, refactor, and migrate critical services while ensuring stability and scalability of the consumer platform.


You’ll work in a collaborative, autonomous environment using **Golang** and **PHP**, driving technical excellence and enabling product teams to deliver faster and more confidently.
* Design, build, and maintain backend services in **Golang**, contributing to the deprecation and modernization of legacy **PHP** systems.
* Debug and resolve complex technical challenges across multiple teams and domains.
* Collaborate with engineers, product owners, and tech leads to ensure smooth migrations, stable integrations, and consistent data flows.
* Refactor and optimize existing services to improve performance, maintainability, and scalability.
* Proactively identify blockers, raise questions, and coordinate with other teams to keep development moving.
* Communicate clearly and effectively with both technical and non\\-technical stakeholders.
* Take full ownership of assigned tasks, working independently in a fast\\-paced, sometimes ambiguous environment.


* **7\\+ years** of professional backend development experience.
* Strong expertise in **Golang** (core language for new development).
* Working knowledge or understanding of **PHP** (for maintaining and understanding legacy systems).
* Solid understanding of **OOP** and experience with enterprise frameworks such as **Zend Framework**, **Symfony**.
* Hands\\-on experience with **AWS**, **Kubernetes**, and microservices architectures.
* Proficiency with **relational databases** (**MySQL**, **PostgreSQL**) and **messaging systems** (**Kafka**, **SQS**).
* Experience dealing with **data consistency**, **migrations**, and large\\-scale debugging or refactoring.
* Excellent communication and collaboration skills — ability to work independently in a complex, cross\\-functional environment.


Location:


Other, Central Europe
Seniority:


Senior
Technologies:


Go
Benefits:


* **Paid Vacation**
* **Sick Days**
* **Floating Holidays**
* **Sport/Insurance Compensation**
* **English Classes**
* **Charity**
* **Training Compensation**","","https://hk.indeed.com/cmp/Zoolatech","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bb445447282690f31e0a9991f3ccd74a","http://zoolatech.com","USA
2100 Geng Road, Suite 210
Palo Alto, CA 94303

","201 to 500","$25M to $100M (USD)","We are an IT company that combines an extensive technology stack, flexibility, and charity projects. We are free from bureaucracy, and we share the idea of digital transformation.","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-fe64546001e3ca52","indeed","https://hk.indeed.com/viewjob?jk=fe64546001e3ca52","https://zoolatech.com/vacancies/java-software-engineer-java-other-central-europe-222027-1.html","Java Software Engineer","Zoolatech","Central, HKI, HK","2025-11-11","","","","","","",False,"","","","","**OVERVIEW**
RESPONSIBILITIES
REQUIREMENTS
Join a leading premium retail brand, with over 350 stores across the U.S. and Canada and annual revenues exceeding $15 billion. As part of its technology organization, engineers apply scientific, mathematical, and social principles to design, build, and maintain products, devices, systems, and solutions. These innovations enable exceptional customer experiences while fulfilling core business needs. The role carries functional\\-level scope, responsibility, and accountability.


* Design and collaborate with local and partner teams;
* Test all scenarios and confirm to quality standards;
* Identify performance issues; apply knowledge of security coding practices and secure system fundamentals (e.g., cross\\-site scripting, security certificates);
* Demonstrate thorough knowledge of information technology concepts, issues, trends, and best practices as they relate to the discipline/practice;
* Demonstrate advanced knowledge of specific needs of a major line of business and the related set of applications, systems, or functions.


* Be proficient in Java/Spring Boot and comfortable designing and implementing REST/GraphQL services
* Have practical experience with Kubernetes, Kafka, and AWS services
* Understand system design principles and be able to think through integrations with other components or systems

**Core Skills:**

* Cloud: AWS (GCP experience is a plus)
* Backend: Java, Spring Boot
* Databases: MySQL, Aurora DB (or similar relational databases)
* Streaming \\& Messaging: Kafka streaming / REST APIs
* DevOps: GitLab/GitHub, CI/CD pipelines
* Containerization \\& Orchestration: Docker, Kubernetes

**Nice to Have:**

* Familiarity with Confluent Cloud
* Basic knowledge of Python for scripting or tooling


Location:


Other, Central Europe
Seniority:


Middle
Technologies:


Java
Benefits:


* **Paid Vacation**
* **Sick Days**
* **Floating Holidays**
* **Sport/Insurance Compensation**
* **English Classes**
* **Charity**
* **Training Compensation**","","https://hk.indeed.com/cmp/Zoolatech","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bb445447282690f31e0a9991f3ccd74a","http://zoolatech.com","USA
2100 Geng Road, Suite 210
Palo Alto, CA 94303

","201 to 500","$25M to $100M (USD)","We are an IT company that combines an extensive technology stack, flexibility, and charity projects. We are free from bureaucracy, and we share the idea of digital transformation.","","","","","","","Unknown","20251113_232448",40,6,34,0
"in-d7f633e9a83aaada","indeed","https://hk.indeed.com/viewjob?jk=d7f633e9a83aaada","https://zoolatech.com/vacancies/middle-java-engineer-short-term-java-nodejs-react-typescript-other-central-europe-222003-1.html","Middle Java Engineer (short-term)","Zoolatech","Central, HKI, HK","2025-11-11","","","","","","",False,"","","","","**OVERVIEW**
RESPONSIBILITIES
REQUIREMENTS
Join a leading global retailer at the forefront of technology\\-driven innovation. Our engineering teams build scalable, high\\-performance solutions that support millions of customers worldwide. We focus on cutting\\-edge cloud technologies, modern software practices, and full\\-stack development to deliver seamless, reliable experiences.


We’re looking for a Software Engineer to join our Finance Technology Delivery team, where you’ll play a key role in building mission\\-critical integrations connecting financial SaaS systems with Nordstrom applications.


You’ll work in a highly collaborative, agile environment and leverage the latest Cloud and integration technologies to deliver solutions that keep financial operations running smoothly and efficiently.


* Design, develop, and implement integration and data processing solutions in an agile cycle.
* Conduct code reviews and drive adoption of design and development best practices.
* Troubleshoot complex issues through cross\\-functional collaboration and root cause analysis.
* Create and evaluate detailed feature designs and implementation strategies.
* Mentor teammates and elevate technical expertise across the organization.
* Apply and advocate secure coding practices and cloud architecture best practices.


* 3\\+ years of professional software engineering experience
* Strong skills in Java development and cloud\\-based solution design
* Familiarity with container orchestration (Kubernetes) and CI/CD pipelines
* Experience building and supporting RESTful microservices
* Working knowledge of relational databases and data modeling
* Excellent problem\\-solving and communication skills
* Bonus: Experience with financial planning system integrations or near real\\-time data processing (Kafka)


Location:


Other, Central Europe
Seniority:


Middle
Technologies:


Java, Node.js, React, TypeScript
Benefits:


* **Paid Vacation**
* **Sick Days**
* **Floating Holidays**
* **Sport/Insurance Compensation**
* **English Classes**
* **Charity**
* **Training Compensation**","","https://hk.indeed.com/cmp/Zoolatech","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bb445447282690f31e0a9991f3ccd74a","http://zoolatech.com","USA
2100 Geng Road, Suite 210
Palo Alto, CA 94303

","201 to 500","$25M to $100M (USD)","We are an IT company that combines an extensive technology stack, flexibility, and charity projects. We are free from bureaucracy, and we share the idea of digital transformation.","","","","","","","Unknown","20251113_232448",40,6,34,0
