"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","saved_to_database","scrape_timestamp","total_scraped","total_saved","total_failed","total_skipped"
"in-3a834cc6363f473f","indeed","https://hk.indeed.com/viewjob?jk=3a834cc6363f473f","https://ingrammicro.wd5.myworkdayjobs.com/en-US/IngramMicro/job/Kwun-Tong-Hong-Kong/Technical-Consultant--PA-Cyber-Security_R-112672","Technical Consultant, PA/Cyber Security","Ingram Micro","Kwun Tong, KOW, HK","2025-11-17","fulltime","","","","","",True,"","","","","**It's fun to work in a company where people truly BELIEVE in what they're doing!**

Job Description:


Responsibilities:


* Responsible for supporting Cloud Native Security Solutions from technical perspective
* Working closely with Product/Sales Manager to drive business and achieve sales target
* Lead technical presentations/webinar, conduct proof of concepts and demo to partners and customers
* Define scope or work and deploy solution with technical support

Requirements:


* Bachelor Degree of Computer Science / mathematics / sciences / related disciplines
* 3\\- 5 years relevant experience or above
* Good knowledge on Containers, Kubernetes, Cloud platform and Cybersecurity
* Experience with AWS, Microsoft Azure, GCP or Alicloud
* Experience with IaC software tools and CI/CD tools
* Background in security domain, cloud security highly preferred
* Self\\-motivated, and problem\\-solving skills
* Strong willing to acquire new technologies
* Good communication skills in English, Cantonese, and Mandarin
* Less experienced will be considered as System Engineer

Benefits:


* Commission Scheme
* 5\\-day work week;
* Work from home arrangement;
* 12 – 18 Days Annual Leave;
* Bank Holidays;
* Medical, Dental and Life insurance;
* Education subsidies;
* Global exposure;
* Employee referral bonuses;
* 10 mins walk from MTR.","Computers And Electronics","https://hk.indeed.com/cmp/Ingram-Micro","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5e5cecfcdf58c10ef07f2be491f9a6b4","","3351 Michelson Drive, Suite 100.
Irvine, CA 92612 USA","10,000+","more than $10B (USD)","Headquartered in Irvine, California, Ingram Micro is the world's largest distributor of wholesale technology products.","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-1fca0fb992917475","indeed","https://hk.indeed.com/viewjob?jk=1fca0fb992917475","https://www.ctgoodjobs.hk/jbt/09868034/indeed/9187/?utm_content=09868034&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","Technical Sales Account Manager","TDCX Hong Kong","HK","2025-11-17","fulltime","","","","","",False,"","","","","Who is TDCX?
  
  

**TDCX (NYSE:** TDCX) provides transformative digital CX solutions, enabling world\\-leading and disruptive brands to acquire new customers, build customer loyalty, and protect their online communities.
  
  

TDCX helps clients, including many of the world’s best brands, achieve their customer experience aspirations by harnessing technology, human intelligence, and our global footprint. We serve clients in fintech, gaming, technology, home sharing and travel, digital advertising and social media, streaming, and e\\-commerce. Our expertise and strong footprint in Asia have made us a trusted partner for clients, particularly high\\-growth, new economy companies looking to tap the region’s growth potential.
  
  

We pride ourselves on discovering and employing the best professionals to join us as we transform the outsourced CX industry. Our commitment to \\#BeMore for our people, our clients, and our community has led to us winning several hundreds of industry awards, including being one of the best companies to work for in Asia.
  
  

From our first\\-rate workspaces, above\\-industry\\-average compensation packages, career opportunities, to our workplace perks, find out what else is in store when you embark on a career with TDCX.
  
  

We are an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.
  
  

What is your mission?
  
  

The Digital Sales Manager is responsible for driving revenue growth through digital lead generation, online sales funnels, and account\\-based marketing for the company’s cloud computing and IT infrastructure solutions. This role combines sales strategy, digital marketing, and client relationship management to acquire new business and grow existing accounts.
  
  

**Key Responsibilities:**  

* Service as a trusted technical advisor, guiding customers through the technical intricacies of cloud products, services and over all solutions.
* Provide in\\-depth technical knowledge to advice customers on how products and services can meet their specific needs.
* Build and maintain strong relationships with customers, understanding their evolving needs and identifying opportunities for upselling and or cross\\-selling.
* Drive sales growth by acquiring new business and increasing sales withing existing accounts.
* Offer pre\\- and post\\-sales technical support, train customers on product usage, and ensure accuracy and effectiveness of recommended solutions.
* Work with product and other teams to ensure products meet customer needs and to improve overall service offerings.
* Contribute to the development and refinement of sales processes, methods, and strategies.
* Execute strategy, drive to achieve objectives and activity metrics, and contribute input to the execution success.
* Understand and maintain competitive analysis for cloud solutions and differentiations across the territories.
* Any other duties and responsibilities that may be assigned to you by the management from time to time, within your category of employment in the organization and for the effective implementation, maintenance and continual improvement of the ISO9001 and ISO18295\\-1 Quality Management System of TDCX.


Who are we looking for?
  
  

* Excellent English language skills.
* Minimum academic qualification: Diploma/Degree in IT/ Computer Science.
* Minimum 3\\+ years in inside/field sales as a presales/ solutions engineer with extensive experience in cloud solutions, preferably in Microsoft Azure / AWS / Google Cloud / etc.
* Architecture certification from any cloud service provider is a plus (AWS architect, Azure architect, Microsoft Cloud Associate/ Specialist, etc).
* Excellent presentation skills.
* Excellent track record of achieving revenue targets and ability to work with diverse teams


We offer a competitive remuneration package and attractive terms to the right candidate. Interested parties, please send the CV with the expected salary \\& available date to the HR Department by clicking "" Apply Now "".
  
  

**Company address:**  

Room 1001, 10/F, Block A, Sea View Estate, 2\\-8 Watson Road, North Point, HK.
  
  

12/F, South Asia Commercial Center, 64 Tsun Yip Street, Kwun Tong, Hong Kong.
  
  

www.tdcx.com
  
  

所提供的個人資料絕對保密及只作招聘用途
  
  

All information provided will be treated in strict confidence and used for recruitment purpose only.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Tdcx-Hong-Kong","","","","","","","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-9fb100c6901da842","indeed","https://hk.indeed.com/viewjob?jk=9fb100c6901da842","https://www.ctgoodjobs.hk/jbt/09862466/indeed/9187/?utm_content=09862466&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","AI Engineer / Senior AI Engineer (4 - 5 openings) | Leading ICT, Prestige FSI","Venturenix Limited","HK","2025-11-17","fulltime","","","","","",False,"","","","","We are helping 2 clients to look for AI and Senior AI Engineers.
  
A leading ICT company and a prestige Financial institutions are looking for 4 \\- 5 AI engineers / Senior AI Engineers.
  
Our team is passionate about building intelligent applications that transform industries. If you love solving complex problems and creating impactful AI\\-driven products, we want you on our team!
  
  

**Responsibilities:**  

Design, develop, and deploy AI\\-powered applications end\\-to\\-end.
  
  

Work on automation workflows , AI integrations , and custom solutions using cutting\\-edge tools.
  
  

Collaborate with cross\\-functional teams to deliver scalable, high\\-performance AI systems.
  
  

Explore and implement LLM frameworks , prompt engineering , and workflow orchestration .
  
  

Who We’re Looking For Junior AI Engineer (0–1 years) \\- 2 openings
  
  

**Education:** Bachelor’s in Computer Science, Computer Engineering, AI, or related discipline.
  
  

**Academic Excellence:** GPA 3\\.2 or above .
  
  

Strong experience in hackathons , coding contests , or building AI apps during university.
  
  

Proficient in Python and familiar with AI frameworks. Senior AI Engineer (2–5 years) \\- 2 \\- 3 openings
  
  

Proven experience in AI application development and automation workflows .
  
  

Hands\\-on with Dify , n8n , LangChain , LangGraph , and Python .
  
  

Strong skills in JavaScript / Node.js for building full\\-stack apps integrated with AI.
  
  

Ability to deliver end\\-to\\-end AI solutions from concept to deployment.
  
Preferred Skills for All Roles
  
  

Experience with LLM\\-based applications , prompt engineering , and API integrations .
  
  

Familiarity with cloud platforms (AWS, Azure, GCP) and DevOps practices .
  
  

Strong problem\\-solving mindset and ability to work in fast\\-paced environments.
  
  

Good communications in Cantonese and English.
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Venturenix-Limited","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1e7cb63c2fdd0ea21554eaa885cadc8f","","Hong Kong","11 to 50","","","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-a67533e561ad5020","indeed","https://hk.indeed.com/viewjob?jk=a67533e561ad5020","https://www.ctgoodjobs.hk/jbt/09862460/indeed/9187/?utm_content=09862460&utm_source=jobfeed&utm_medium=organic&utm_campaign=indeed_feed","IT Technical Engineer / Support Engineer (HKD 18 - 22k / month)","Aacurapid (Hong Kong) Ltd","HK","2025-11-17","fulltime","","","","","",False,"","","","","Responsibilities
  
  

Provide support on desktop software and hardware, storage, security and network related issues
  
  

Responsible for the delivery and support of infrastructure, applications, and network services to all users
  
  

Assist in operational projects and provide technical support for strategic projects
  
Requirements
  
  

Higher Diploma with 1\\-3 years related experiences in helpdesk support / user support
  
  

Solid knowledge in Windows server, Cloud, routers, switches, storage and firewall
  
  

Familiar with TCP/IP, networking and cabling
  
  

Good problem solving, questioning and analytical skills with positive attitudes
  
  

Good communication and interpersonal skills
  
  

Candidate with more exp will be considered as senior position
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\\-time","","https://hk.indeed.com/cmp/Aacurapid-(hong-Kong)-Ltd","","","","","","","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-ef72c3e097f13e93","indeed","https://hk.indeed.com/viewjob?jk=ef72c3e097f13e93","https://www.efinancialcareers.hk/jobs-Hong_Kong-Hong_Kong-Head_of_Systematic_Data_-_Global_Multi-Strategy_Hedge_Fund_-_Hong_Kong.id23414401","Head of Systematic Data - Global Multi-Strategy Hedge Fund - Hong Kong","BAH Partners","HK","2025-11-14","","","","","","",False,"","","","Bodhi.Henderson@bahpartners.com","My client is a leading global investment firm building a next\\-generation **systematic data platform** to power its quantitative research and trading strategies. They are now seeking an exceptional **Head of Systematic Data, Asia** to drive the strategy, architecture, and execution of their regional data platform initiatives.


This is a high\\-impact, senior leadership opportunity for someone who combines **deep technical expertise** , **hands\\-on engineering capability** , and **strong financial markets experience** —particularly across systematic or quantitative environments.


**The Role**


As the Head of Systematic Data (Asia), you will:


* + Lead the strategy, roadmap, and execution of the APAC systematic data platform, ensuring alignment with global technology and investment objectives.
	+ Oversee large\\-scale data acquisition, ingestion, cleansing, transformation, and distribution across diverse financial datasets.
	+ Build scalable, resilient infrastructure to support high\\-volume, low\\-latency data pipelines for systematic research and portfolio engines.
	+ Manage and mentor a multidisciplinary team of data engineers, scientists, and analysts across the region.
	+ Partner with global stakeholders across technology, data, and investment teams to ensure platform reliability, performance, and data integrity.
	+ Drive automation, scalability enhancements, and process improvements across the end\\-to\\-end data lifecycle.
	+ Establish robust data quality, monitoring, and governance frameworks.
	+ Innovate and build proprietary data products using complex, alternative, and market datasets.

**What They’re Looking For**


* + 10\\+ years of experience in **data engineering, data platform leadership, or systematic data environments** .
	+ Proven management experience leading high\\-performing engineering/data teams.
	+ Strong understanding of **financial datasets** , market structure, and systematic/quant strategies.
	+ Hands\\-on expertise in **Python, Go, Rust, C\\+\\+, Java, SQL** and modern data tooling.
	+ Deep knowledge of **data management best practices** , infrastructure design, and distributed systems.
	+ Experience working in global, fast\\-paced, high\\-performance trading or hedge\\-fund environments is highly preferred.
	+ Excellent communication skills and the ability to partner effectively with both technical and investment stakeholders.

**Why This Opportunity Stands Out**


* + Build and lead the data platform powering cutting\\-edge systematic strategies.
	+ High visibility with global leadership and direct influence on investment outcomes.
	+ Opportunity to innovate at scale with advanced datasets, cloud technologies, and modern programming languages.
	+ Collaborative environment with world\\-class researchers, engineers, and PMs.
	+ Attractive compensation and long\\-term growth potential.

BAH Partners specialize in placing the leading technology and quantitative talent into Asia Pacific’s premier financial and technology\\-driven organizations. If you would like more information, or to confidentially discuss your career options, please contact me at Bodhi.Henderson@bahpartners.com or call (852\\) 2850 4877 \\| (852\\) 6535 7977


Follow us @ https://hk.linkedin.com/company/bah


www.bahpartners.com","","https://hk.indeed.com/cmp/Bah-Partners","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/258ce92a13ed1c0378328f90a66ae22f","","","","","","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-2700f2172eaf2a97","indeed","https://hk.indeed.com/viewjob?jk=2700f2172eaf2a97","https://jobs.ashbyhq.com/grvt/8daced6c-3962-4e7a-9956-6b203047edfb?utm_source=3mAwvpQ9jn","Senior Backend Engineer (Trade/Blockchain)","GRVT TECHNOLOGIES","HK","2025-11-14","fulltime","","","","","",True,"","","","","**Key Responsibilities**

* Design, develop, and operate core components of our trading platform, including the matching engine, order management systems, real\\-time market data, and trade data gateways.
* Optimize backend services for low latency, high throughput, and high reliability.
* Build and maintain resilient, scalable systems designed for a 24/7 mission\\-critical environment.
* Collaborate with engineers, quants, and product managers to deliver product features.
* Contribute to high engineering standards through code reviews and mentorship.

**Job Requirements**

* 4\\+ years of professional experience building high\\-performance, distributed backend systems.
* Strong proficiency in Go (Golang) and a solid understanding of its concurrency models and performance characteristics.
* Proven problem\\-solving skills, with a good foundation in data structures, algorithms, and system design.
* A pragmatic approach to engineering with a track record of shipping robust, well\\-tested code.
* Good communication and collaboration skills.

  

Preferred (Nice\\-to\\-Haves):

* Direct experience with trading systems, financial exchanges (in crypto or traditional finance), or HFT platforms.
* Familiarity with performance tuning, low\\-latency optimization techniques, and building fault\\-tolerant systems.
* An interest in or exposure to blockchain technologies (e.g., Ethereum, L2s, Solidity).
* Experience with modern infrastructure tools like Kubernetes, Docker, and cloud platforms (GCP/AWS).

**Why Join GRVT?**

* Impactful Work: Work on core financial systems where performance and reliability are critical.
* Professional Growth \\& Training: We provide structured training to help you deepen your expertise in modern trading systems architecture, with optional pathways to learn about blockchain technology.
* Direct Contribution: As a senior engineer, your work will directly influence the foundation and success of our platform.
* Collaborative Environment: Join a team of experienced professionals focused on building high\\-quality products in a supportive setting.


If you are an engineer interested in building high\\-performance financial systems, we encourage you to apply.","","https://hk.indeed.com/cmp/Grvt-Technologies","","","","","","","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-71b0dda676209598","indeed","https://hk.indeed.com/viewjob?jk=71b0dda676209598","https://jobs.ashbyhq.com/grvt/85e6c05a-050f-43bc-aad3-e9af891b00f6?utm_source=3mAwvpQ9jn","Senior Security Engineer","GRVT TECHNOLOGIES","HK","2025-11-14","fulltime","","","","","",True,"","","","","**Key Responsibilities:**


You will join the GRVT Site Reliability Engineering (SRE) team, which operates across three tightly integrated verticals:

* DevSecOps (cloud infrastructure, incident response, platform stability)
* Test Engineering (end\\-to\\-end testing, regression pipelines, feature assurance)
* Security Engineering (penetration testing, security advisory, security governance).


The organization has the mandate of ensuring the end\\-to\\-end reliability of the GRVT platform, protecting our product's reliability, correctness, and security.


This role is positioned within the Security vertical but works cross\\-functionally with the entire organization.

* Lead technical assurance activities across projects, including penetration testing, purple teaming, threat modeling, and architecture reviews—ensuring both new and existing systems maintain a high security baseline.
* Serve as the primary security expert within the SRE team, collaborating closely with Ops and QA Engineers and Wider Teams to design practical, high\\-impact controls that enhance platform security without compromising delivery velocity.
* Build automation and internal tooling for security visibility, posture monitoring, and enforcement (e.g., secret scanning, anomaly detection, automated test harnesses).
* Monitor, triage, and lead response efforts for security incidents, coordinating across SRE, and wider engineering teams.
* Establish and maintain security policies and controls aligned with both engineering best practices and regulatory obligations
* Educate and empower developers and engineers with actionable guidance, secure coding practices, and feedback cycles—reducing the likelihood of vulnerabilities during development.

**Experience \\& Skills Requirements:**

* Strong Information Security (InfoSec) background (5 years\\+), with proven experience in application security across both traditional web stacks and blockchain\\-based systems.
* Expert knowledge of web application security, including deep familiarity with the OWASP Top 10, to assess and defend GRVT’s off\\-chain services against common web\\-based threats.
* Python proficiency \\- Experience building security engineering tools such as automated API security testers, custom static analyzers, or CI/CD\\-integrated scanners for secrets, misconfigurations, and insecure patterns.
* Proficiency in security testing tools, such as SAST (e.g., SonarQube, Checkmarx, GoSec), DAST (e.g., OWASP ZAP, Burp Suite).
* Demonstrated ability to quickly understand and analyze unfamiliar codebases, enabling effective secure code review across diverse systems—including web services, infrastructure components, and smart contracts.
* Experience conducting threat modelling exercises, or a strong grasp of threat modeling methodologies to evaluate project risk at the design and implementation levels.
* Smart contract auditing experience, with familiarity in identifying common vulnerabilities in decentralized applications and blockchain systems.
* Bug bounty programs experience, either as a seasoned researcher or by managing an organization’s program.
* Experience with Cloud infrastructure (e.g., AWS, GCP). Understanding of container security and DevSecOps principles, with practical experience integrating security into CI/CD pipelines.

**Bonus Points:**

* Familiarity with IT security frameworks such as SOC 2 and ISO 27001, and how to align technical controls to compliance objectives.
* Holds or actively pursues professional certifications such as **OSCP, OSWE, CISSP, CDP, or CTMP.**","","https://hk.indeed.com/cmp/Grvt-Technologies","","","","","","","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-bb1a0cb156e1b64c","indeed","https://hk.indeed.com/viewjob?jk=bb1a0cb156e1b64c","https://jobs.ashbyhq.com/grvt/14155af5-e93f-4498-a772-d38b9d80e24c?utm_source=3mAwvpQ9jn","Senior SRE Engineer","GRVT TECHNOLOGIES","HK","2025-11-14","fulltime","","","","","",True,"","","","","**Key Responsibilities:**

* Design, implement, and maintain scalable infrastructure for a high\\-performance, low\\-latency crypto trading platform.
* Operate and enhance GRVT’s Kubernetes and Nomad\\-based environments to ensure system stability, scalability, and security.
* Build infrastructure automation and deployment pipelines using Terraform, Ansible, ArgoCD, and GitHub Actions.
* Collaborate closely with engineering teams to streamline service onboarding, automate routine tasks, and improve deployment velocity.
* Improve observability and reliability through better logging, metrics, tracing and alerting with the Grafana ecosystem.
* Conduct root cause analysis and postmortems for production incidents; continuously improve system resilience and incident response.
* Partner with SRE security stream and regulatory and compliance teams to ensure infrastructure meets regulatory and organizational requirements.
* Support multi\\-environment deployments (dev, staging, testnet, mainnet) with a focus on safe rollouts, rollbacks, and configuration management.
* Contribute to capacity planning, cost optimization, and infrastructure scaling strategies as the platform grows.

**Experience \\& Skills Requirements:**

* Proficient in participating in an on\\-call rotation. Candidates must demonstrate ownership in incident response and bring a mindset focused on long\\-term system stability and continuous improvement.
* Strong experience operating and maintaining low\\-latency, distributed systems in production environments.
* Proficient in cloud\\-native platforms and container orchestration using AWS, GCP, Kubernetes, and Nomad.
* Solid understanding of Linux/Unix internals and the TCP/IP networking stack.
* Comfortable with one or more of: Bash, Golang, or Python.
* Skilled in root cause analysis, performance tuning, and system\\-level debugging across complex service architectures.
* Experience building and managing end\\-to\\-end infrastructure, including infrastructure as code, CI/CD pipelines, and monitoring systems.
* Familiar with modern GitOps workflows and tools such as GitHub Actions, ArgoCD, Argo Workflows, and Argo Events.
* Comfortable owning production systems end\\-to\\-end — from infrastructure as code to automated monitoring and deployment workflows.
* Pragmatic in approach — depth and ownership matter more than broad familiarity. We value engineers who bring expertise, curiosity, and a bias for action.
* Bonus: Experience with Aeron messaging system is a strong plus.

**GRVT’s SRE Technology Stack:**

* *Cloud Providers: AWS, GCP*
* *Orchestration: Kubernetes, Nomad*
* *Infrastructure as Code: Terraform, Ansible*
* *CI/CD: GitHub Actions, Argo Ecosystem*
* *Observability: Loki, Grafana, Tempo, Mimir ( LGTM stack ) or corresponding opensource alternatives.*
* *Low latency Messaging \\& Transport: ( big plus but not required ) Adaptive Aeron*
* *Architecture: Microservices*
* *Languages: Golang (preferred, but not required)*","","https://hk.indeed.com/cmp/Grvt-Technologies","","","","","","","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-8a3f0d3b58a266f8","indeed","https://hk.indeed.com/viewjob?jk=8a3f0d3b58a266f8","https://gtsgbu.wd3.myworkdayjobs.com/en-US/Careers/job/Hong-Kong/Software-Engineer--1-year-contract-_R1011144","Software Engineer (1 year contract)","Hitachi Rail","HK","2025-11-14","fulltime","","","","","",False,"","","","","About Us
A career at Hitachi Rail will help create a legacy. With operations in every corner of the world, our work goes to the cutting\\-edge of digital transformation and technology. From the multi\\-cultural strength of our global organisation to the sustainable and innovative ways we work to bring people together, there’s something for everyone to get stuck into. And that’s where you come in.
Hong Kong, China Hong Kong, Hong Kong (On\\-Site)
Responsibilities* Collaborate with scrum master to commit the deliverables schedule
* Responsible of understanding customer's needs through life cycle
* Formalization of mission / function description, architectural design and requirements
* Work closely with the development team with various technologies
* Design, developing, debugging software components


Requirements* Degree in Electronic / Computer Science/ IT or related discipline
* Experience in software development on building embedded application
* Experience in industrial protocol (e.g. Modbus, IEC104, CIP, OPC\\-UA, SNMP etc)
* Experience in backend (e.g. Java, NodeJS, C/C\\+\\+, Rust, Go etc)
* Experience in message queue (e.g. ZeroMQ, NNG, MQTT, RabbitMQ)
* Experience in connectivity (e.g. Rest API, Websocket, STOMP, http/https)
* Experience in cloud platform (e.g. Cloud foundry, Kubernetes, docker)
* Experience in database (e.g. Redis, PostgreSQL, Elasticsearch, Prometheus, MySQL, sqlite)
* Good command of both Chinese \\& English


Thank you for your interest in Hitachi Rail. If your application is of interest, we will be in contact. Please do not hesitate to discover more about us and our latest jobs at https://www.hitachirail.com/careers.  

At Hitachi Rail, there is a place for everyone. We welcome and value differences in background, age, gender, sexuality, family status, disability, race, nationality, ethnicity, religion, and world view. It is our commitment to create an inclusive environment \\- we are proud to be an equal opportunity employer.
We would be delighted if you would be one of our followers at https://www.linkedin.com/company/hitachirail.
\\#LI\\-BL1","","https://hk.indeed.com/cmp/Hitachi-Rail","","https://www.hitachirail.com/","London, England","10,000+","$1B to $5B (USD)","Our mission is to contribute to society through the continuous development of superior mobility solutions.","","","","","","","Unknown","20251117_185253",100,30,0,70
"in-f2d7a1b247c50c2c","indeed","https://hk.indeed.com/viewjob?jk=f2d7a1b247c50c2c","https://jobs.smartrecruiters.com/ServiceNow/744000093653185-senior-manager-solution-consulting-hong-kong-","Senior Manager, Solution Consulting (Hong Kong)","ServiceNow","Causeway Bay, HKI, HK","2025-11-14","fulltime","","","","","",True,"","","","globaltalentss@servicenow.com","**Company Description**  

It all started in sunny San Diego, California in 2004 when a visionary engineer, Fred Luddy, saw the potential to transform how we work. Fast forward to today — ServiceNow stands as a global market leader, bringing innovative AI\\-enhanced technology to over 8,100 customers, including 85% of the Fortune 500®. Our intelligent cloud\\-based platform seamlessly connects people, systems, and processes to empower organizations to find smarter, faster, and better ways to work. But this is just the beginning of our journey. Join us as we pursue our purpose to make the world work better for everyone.

 **Job Description** **What you get to do in this role:**

* Ensure SCs demonstrate relevance to customers, fully discover customers’ business and technical problems, deliver the highest quality presentations and demonstrations, execute proofs of concept successfully and only when needed, comprehend and document the business value to be delivered, and ensure customer commitment to the ServiceNow solution
* Develop team members according to the demands of the business and according to their individual professional goals
* Develop and maintain a recruiting pipeline of potential SC candidates to meet future business demands
* Work with regional sales managers to prioritize regional Solution Consulting efforts
* Assign resources to sales opportunities, and consistently evaluate progress against goals
* Assign resources as required to marketing and other efforts to support demand generation
* Develop and deploy team training curriculums to meet the changing demands of the sales organization
* Evaluate team members regularly through analysis of direct observation, peer feedback and sales feedback
* Ensure proper alignment of resources and effective utilization of skill sets within the assigned region
* Manage day\\-to\\-day activities such as resource scheduling conflicts, expense review and approval, activity reporting etc.

  

**Qualifications** **To be successful in this role you have:**

* Experience in leveraging or critically thinking about how to integrate AI into work processes, decision\\-making, or problem\\-solving. This may include using AI\\-powered tools, automating workflows, analyzing AI\\-driven insights, or exploring AI's potential impact on the function or industry.
* Experience working in a fast\\-growing IT environment including software, cloud, or customer experience of the same
* 7 years’ experience in presales
* Experience managing presales teams as 1st line management
* Deep experience with the Hongkong market and experience selling and gaining access to customers’ senior management
* Understanding of standard approaches to coaching, mentoring and management of individual contributors
* Ability to motivate and inspire a growing team of Presales Solutions Consultants
* Experience in Value Based Selling or Solution Selling
* A thorough understanding of the SaaS Market space, the provision of PaaS based solutions and a broad understanding of Service Management practices

 **Additional Information** **Work Personas**


We approach our distributed world of work with flexibility and trust. Work personas (flexible, remote, or required in office) are categories that are assigned to ServiceNow employees depending on the nature of their work and their assigned work location. Learn more here. To determine eligibility for a work persona, ServiceNow may confirm the distance between your primary residence and the closest ServiceNow office using a third\\-party service.

**Equal Opportunity Employer**


ServiceNow is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, sex, sexual orientation, national origin or nationality, ancestry, age, disability, gender identity or expression, marital status, veteran status, or any other category protected by law. In addition, all qualified applicants with arrest or conviction records will be considered for employment in accordance with legal requirements.

**Accommodations**


We strive to create an accessible and inclusive experience for all candidates. If you require a reasonable accommodation to complete any part of the application process, or are unable to use this online application and need an alternative method to apply, please contact globaltalentss@servicenow.com for assistance.

**Export Control Regulations**


For positions requiring access to controlled technology subject to export control regulations, including the U.S. Export Administration Regulations (EAR), ServiceNow may be required to obtain export control approval from government authorities for certain individuals. All employment is contingent upon ServiceNow obtaining any export license or other approval that may be required by relevant export control authorities.


From Fortune. ©2025 Fortune Media IP Limited. All rights reserved. Used under license.","","https://hk.indeed.com/cmp/Servicenow","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f10e3d4d3e3233af34536c97f7d487b9","http://www.servicenow.com","Santa Clara, CA","10,000+","more than $10B (USD)","At ServiceNow, our technology makes the world work for everyone, and our people make it possible.","","","","","","","Unknown","20251117_185253",100,30,0,70
